STL,English,Type
always ( e0 >= 7 and e0 <= 10 -> Vtv == KM7ffNN3 or FyihnZKG == 30 ),"Globally, whenever the value of e0 is in the closed interval [7, 10] then all of the following conditions hold: the state of Vtv shall be KM7ffNN3 at the same time point, or instantly FyihnZKG needs to be equal to 30.",immediate_response
always ( rise (nn_I_ == av8) -> (Xk_ZpCCRn == dm5Qrito) until [4.8:8.83] (V5 <= 6.48) ),"Globally, when nn_I_ shifts to av8 then the following condition is true: V5 has to be less than or equal to 6.48 ultimately at a certain time instant within the next 4.8 to 8.83 time units, until then without interruption the state of signal Xk_ZpCCRn will be set to dm5Qrito.",temporal_response
always ( TcYiYi > 971.1 and TcYiYi < 1533.4 -> A_ < 2 and g0 == LmkN ),"When the value of signal TcYiYi is larger than 971.1 and less than 1533.4, then the following condition is true: A_ has to be instantly less than 2, and the state of signal g0 will have to be in LmkN.",immediate_response
always ( GdqP4RfZZ == CPyNV or MDALHy1g53 == 1923 -> always (eventually (rise (MGrso == F))) ),"Globally, if the state of GdqP4RfZZ is CPyNV, or the value of signal MDALHy1g53 is equal to 1923 then the following condition holds: for each moment in the future till the execution ends, at a time in the future, eventually the event that MGrso is changed to F will have to occur.",stabilization_recurrence
always ( fall (sguXlK_PCf > 4.61 and sguXlK_PCf < 55.3) -> rise (eventually [0:3] (rise (rC > 5.9))) ),"Globally, everytime when the event that the sguXlK_PCf signal goes out of the bound (4.61, 55.3) is observed then the subsequent condition should be detected to shift from false to true: the event that the rC signal rises above 5.9 will happen ultimately at a time in the coming 3 time units.",temporal_response
always ( xSYVxBuT == Ybm2Q_J and jKZ3JrT < 2143 -> historically [484:1785] (a3QX > 1) ),"Globally, while xSYVxBuT is Ybm2Q_J, and the value of signal jKZ3JrT is smaller than 2143, then the a3QX signal will have to be larger than 1 and should continuously keep like this during the past 484 to 1785 time units.",temporal_response
always [0:4.6] (c6rJb2Nb < 2846.89),The value of signal c6rJb2Nb consistently stays less than 2846.89 for every moment in the first 4.6 time units.,invariance_reachability
eventually [0:9] ((fC_f >= 3 and fC_f <= 6) and QrYQfo > 47),"At a time during the first 9 time units, the value of signal fC_f has to be greater than or equal to 3 and at most 6 ultimately, and eventually QrYQfo ought to be over 47.",invariance_reachability
always ( jRhW <= 5 -> LyKk > 72 ),During the interval that jRhW is at most 5 then all of the following conditions are true: in no time the value of signal LyKk must remain above 72.,immediate_response
always [35:79] (not fall (k4F > 8)),Uninterruptedly the transition action that k4F falls to less than or equal to 8 shan't occur for each moment within 35 to 79 time units.,invariance_reachability
eventually [0:3] (HQ3 < 0 and W_WNRvTz <= 406.0),"There should be a certain moment within 3 time units, at which the value of HQ3 must be ultimately smaller than 0, and the W_WNRvTz signal will have to be at most 406.0.",invariance_reachability
always ( eM9A == 32 or (tf >= 7 and tf <= 9) -> always [0:28.7] (eventually [0:1292.5] (aN5pKehU == k1mo)) ),"In case that eM9A is set to 32, or tf is no less than 7 and less than or equal to 9, then the following condition is true: for every time instant during the next 28.7 time units there will be a certain time instant in less than 1292.5 time units finally, at which aN5pKehU should remain in k1mo.",stabilization_recurrence
always [0:40.6] (WBhD2mB == 828.07 and ocezyhY8O == ng_),For each moment during the first 40.6 time units the value of WBhD2mB should keep equal to 828.07 consecutively and the mode of ocezyhY8O has to be set to ng_ continuously.,invariance_reachability
always ( once [17:94] (not (srjZWq1kfe == 2026)) -> once (SOW3EwkB8T <= 26) ),"It is always the case that in case that once at a certain time point during the past 17 to 94 time units srjZWq1kfe wouldn't be equal to 2026, then in response SOW3EwkB8T had to be no more than 26 once at a time during the past.",temporal_response
always ( qchqVSOJhO == isVqX8 or qYJ73AIC < 13 -> eventually (always (not (XC0_h8Vm == j9f))) ),"Globally, everytime when the mode of qchqVSOJhO is in isVqX8 or the value of qYJ73AIC is less than 13, then the following condition is true: there shall exist a certain time instant in the future before the end of the execution ultimately, at which the XC0_h8Vm signal ought never to be j9f and then this condition should hold consistently in the future until the end of the execution.",stabilization_recurrence
eventually [2:9] (TDA5qF_ == 50.8 and (btmf > 2354.2 and btmf < 2857.1)),"There has to be sometime during the first 2 to 9 time units, at which eventually the value of signal TDA5qF_ has to stay at 50.8 and eventually btmf needs to be larger than 2354.2 and below 2857.1.",invariance_reachability
eventually (Suuupj22_I < 17),"There is a certain moment in the future before the execution ends, at which the value of signal Suuupj22_I should ultimately keep less than 17.",invariance_reachability
always ( rise (Snwuzh0j > 1) -> eventually [0:86] (always [8:10] (a_S == 1305)) ),"It is always the case that everytime when the scenario that the value of Snwuzh0j increases above 1 is observed, then the following condition is true: eventually after sometime starting at most 86 time units, the value of signal a_S must be equal to 1305 then this condition has to keep consecutively for each time instant in the subsequent 8 to 10 time units.",stabilization_recurrence
always ( fall (I2t_ecmMu == 8.8) -> not fall (once (D8CiZf7fL <= 2840)) ),"In case that the value of signal I2t_ecmMu starts not equaling to 8.8, then the following condition shall not be detected to change from true to false: at a time in the past from the start of the execution, the value of D8CiZf7fL would be once at most 2840.",temporal_response
always ( rise (m59X == k2ZWj3fnq) -> YAva >= 4 ),"In case that the state of m59X gets set to k2ZWj3fnq, then the value of YAva should be no less than 4 in no time.",immediate_response
eventually [0:33] ((iCG7Ow6v2 >= 0.92 and iCG7Ow6v2 <= 3.62) or vYC == 66),"There will have to exist a certain time instant after at most 33 time units, at which the value of signal iCG7Ow6v2 ought to be at least 0.92 and less than or equal to 3.62 finally, or eventually the vYC signal has to be 66.",invariance_reachability
always ( rise (E4qFRQeh_Y > 3) -> N3DHaj >= 83 or fall (aA8l == 40.5) ),"It is always the case that if the scenario that the E4qFRQeh_Y signal jumps to over 3 gets detected, then all of the following conditions hold: without any delay the N3DHaj signal should be greater than or equal to 83 or at once the scenario that the value of aA8l starts not equaling to 40.5 ought to take place.",immediate_response
always ( rise (_C_nJCDghk <= 20) -> (sOv == 0) since [0:85.57] (fall (I >= 20 and I <= 76)) ),"It is always the case that everytime when the transition action that the value of signal _C_nJCDghk decreases to less than or equal to 20 is observed, then the value of sOv has to consecutively stay equal to 0 since once at a time during the past 85.57 time units, the scenario that the value of I went out of the bound [20, 76] was detected.",temporal_response
always ( rise (E4bB__QUm <= 1925.1) -> not fall (QC90s3Ken > 7) ),It is always the case that in case that the scenario that the E4bB__QUm signal goes to less than or equal to 1925.1 takes place then at once the event that QC90s3Ken decreases to less than or equal to 7 never occurs.,immediate_response
always [0:38.98] (huCGp == 2825),For each time point during the first 38.98 time units the huCGp signal needs to keep equal to 2825 without interruption.,invariance_reachability
always ( ElP1rmR == 10 or G47fG == 1 -> eventually [0:1] (always [0:10] (eloIAQ > 174 and eloIAQ < 2591)) ),"On condition that the value of signal ElP1rmR is equal to 10, or the value of signal G47fG is equal to 1 then there should be a certain time instant in less than 1 time units ultimately, at which for each moment in the coming 10 time units the value of signal eloIAQ will consecutively stay above 174 and less than 2591.",stabilization_recurrence
always [0:90] (LWrLTqWhB > 881.6 and AmURBM == 2),During the first 90 time units consecutively LWrLTqWhB shall be larger than 881.6 and uninterruptedly AmURBM will stay equal to 2.,invariance_reachability
always ( not rise (FJxxHjVQiB == 82) or jqWkwX <= 1894 -> (Niyo > 6 and Niyo <= 8) or F_D3TCgEpF == Jj0yNgdU ),"Everytime when the event that FJxxHjVQiB gets equal to 82 does not take place, or jqWkwX is less than or equal to 1894 then the following condition holds: at the same time the Niyo signal has to be bigger than 6 and less than or equal to 8, or simultaneously the state of signal F_D3TCgEpF ought to be in Jj0yNgdU.",immediate_response
always ( (not (z == 1319)) since [0:99] (s8_ == 2648) -> eventually [0:8] (always [0:86] (iyA_CHuqc == 35)) ),"It is always the case that when z is not 1319 and this condition has been consistently sustaining since once the value of s8_ is equal to 2648, which would get observed at a time during the last 99 time units then all of the following conditions are true: eventually at a certain moment during the next 8 time units the value of signal iyA_CHuqc settles to 35 and then continues like this uninterruptedly for every time point during the next 86 time units.",stabilization_recurrence
always [0:2599] (C > 5 and bsc44x1lcc <= 10),"For each time point within the first 2599 time units, the C signal ought to keep higher than 5 consecutively and the bsc44x1lcc signal will have to consistently keep at most 10.",invariance_reachability
eventually (Gc8BaHzuQW > 60.0 and Gc8BaHzuQW < 65.2),"At a certain time instant in the future before the execution ends, eventually Gc8BaHzuQW has to be over 60.0 and below 65.2.",invariance_reachability
always ( Wv8 > 5 and Wv8 <= 76 -> eventually [0:8] (always [0:8.1] (TSZt > 1007)) ),"During the interval that the value of signal Wv8 is greater than 5 and no more than 76 then the following condition holds: ultimately at a certain time instant in the coming 8 time units for every moment within the following 8.1 time units, the TSZt signal has to consecutively stay bigger than 1007.",stabilization_recurrence
