STL,English,Type
always ( rise (pred1) -> eventually [0:t1] (fall (pred2 and pred3)) ),"Globally, in case that the transition action that the mode of pred1 gets detected then there has to be a time starting at most t1 time units, at which the transition action that the pred2 and pred3 shall be observed eventually.",temporal_response
always [0:t1] (not (pred1)),The pred1 for every moment within t1 time units.,invariance_reachability
always ( rise (pred1) -> always [0:t1] (pred2) ),"Globally, in case that the scenario that the value of signal pred1 takes place then the following condition is true: without interruption the pred2 within the next t1 time units.",temporal_response
always ( pred1 -> pred2 ),"Globally, in case that the pred1 then the following condition holds: promptly the state of signal pred2",immediate_response
always ( rise (pred1 and pred2) -> once (rise (pred3)) ),"It is always the case that if the scenario that the pred1 and pred2 is detected, then there needed to be a certain time instant in the past starting from the beginning of the execution, at which once the scenario that pred3 occurred.",temporal_response
always ( fall (pred1 and pred2) and pred3 -> always [0:t1] (eventually [0:t2] (rise (pred4))) ),"Everytime when the event that the value of pred1 and pred2 happens and the value of signal pred3 then for each time instant during the subsequent t1 time units, there shall be eventually a certain moment in the subsequent t2 time units, at which the event that the value of pred4 has to be detected.",stabilization_recurrence
always ( pred1 or not (pred2) -> (pred3) since [t1:t2] (pred4 and pred5) ),It is always the case that while the value of pred1 or the pred2 then the following condition holds: pred3 and this condition ought to hold without interruption since the value of pred4 and pred5 which will have to once get detected at a certain time instant before between t1 to t2 time units.,temporal_response
always ( fall (pred1) -> always [t1:t2] (eventually [t3:t4] (rise (pred2))) ),"Globally, if the scenario that the mode of signal pred1 is detected, then for every moment within the following t1 to t2 time units, at a certain time point in the following t3 to t4 time units, eventually the event that the value of signal pred2 must take place.",stabilization_recurrence
always ( fall (pred1 and pred2) -> pred3 or pred4 ),"It is always the case that in case that the scenario that the value of signal pred1 and pred2 occurs then in response the value of pred3 without any delay, or at the same time point pred4",immediate_response
always ( rise (pred1) -> always [0:t1] (eventually [0:t2] (pred2)) ),"When the event that the value of signal pred1 occurs, then in response for every moment within t1 time units at a time during the coming t2 time units the value of signal pred2",stabilization_recurrence
always ( rise (pred1) -> pred2 ),"Globally, whenever the scenario that the value of pred1 is detected, then the pred2",immediate_response
always ( rise (pred1) -> pred2 ),On condition that the scenario that pred1 is detected then all of the following conditions hold: the pred2 at the same moment.,immediate_response
eventually [0:t1] (pred1 and pred2),"There shall exist a certain moment during the first t1 time units, at which ultimately pred1 and pred2",invariance_reachability
always ( fall (pred1 and pred2) -> not fall (always (not (pred3))) ),"Globally, whenever the transition action that the value of pred1 and pred2 gets detected, then in response the condition that pred3 in the future before the execution ends shall not change from true to false.",temporal_response
always [t1:t2] (pred1),The pred1 all the time during the first t1 to t2 time units.,invariance_reachability
eventually [0:t1] (pred1),pred1 finally at a certain time point starting at most t1 time units.,invariance_reachability
eventually [0:t1] (pred1),"Ultimately there will exist a certain time instant in the first t1 time units, at which pred1",invariance_reachability
always ( pred1 and pred2 -> pred3 ),When the pred1 and the mode of signal pred2 then the following condition is true: the mode of pred3 at once.,immediate_response
eventually (pred1),The state of pred1 ultimately at a certain moment in the future.,invariance_reachability
always ( pred1 or (pred2 and pred3) -> eventually [t1:t2] (always (pred4)) ),"In the case the pred1 or the pred2 and pred3 then all of the following conditions are true: there ought to eventually exist a certain time point within the subsequent t1 to t2 time units, after which pred4 continuously in the future till the simulation ends.",stabilization_recurrence
always ( pred1 and pred2 -> rise ((pred3 and pred4) until [t1:t2] (not rise (pred5))) ),"In the case the pred1 and the state of signal pred2 then the following condition ought to change from false to true: pred3 and pred4 and remains like that uninterruptedly until there exists a time in the first t1 to t2 time units, at which the event that the value of signal pred5 isn't detected eventually.",temporal_response
always ( rise (pred1) -> pred2 and pred3 ),"It is always the case that everytime when the event that pred1 gets observed, then the following condition holds: starting without any delay pred2 and at the same time instant pred3",immediate_response
always ( pred1 -> rise (always (not (pred2))) ),"Globally, when pred1 then in response the following condition should be observed to shift from false to true: consistently the value of signal pred2 in the future until the end of the execution.",temporal_response
