stl,English,Type
always ( rise (S7iA_ >= 49.0) -> always [6:10] (eventually [0:11.44] (not (b4PKBc == KX))) ),"Globally, if the transition action that the S7iA_ signal goes to greater than or equal to 49.0 takes place then for each moment during the next 6 to 10 time units, there must be a certain time instant within the coming 11.44 time units, at which the state of signal b4PKBc is not KX ultimately.",stabilization_recurrence
eventually (rise (UefupsQ < 2141)),At a certain moment in the future before the end of the simulation finally the scenario that UefupsQ becomes below 2141 gets detected.,invariance_reachability
always ( fall (CV == 74) -> ne9G == 1520 ),"Globally, in case that the transition action that CV becomes not set to 74 happens, then in response the value of ne9G will have to be equal to 1520 promptly.",immediate_response
always ( historically (A == 33) -> not ((PEH == 23) since [65.5:88.7] (WPsjXZ5 <= 87)) ),"It is always the case that if A is 33 and has continued like this consistently in the past since the start of the simulation, then in response the following condition should not be true: the value of signal WPsjXZ5 would be at most 87 once at sometime within the last 65.5 to 88.7 time units, and since then the value of PEH is equal to 23.",temporal_response
eventually [2558:2572] (rise (fZ < 2956)),"Ultimately there ought to be a certain moment during the first 2558 to 2572 time units, at which the transition action that fZ becomes smaller than 2956 will have to be detected.",invariance_reachability
always ( rise (once (g1kYH >= 14)) -> always (eventually (XuJN8j >= 45)) ),"In the case the condition that once the g1kYH signal was greater than or equal to 14 at a time in the past from the beginning of the execution will be observed to shift from false to true, then all of the following conditions are true: for every time point in the future before the end of the execution, ultimately at a certain moment in the future before the execution ends the value of XuJN8j will have to stay greater than or equal to 45.",stabilization_recurrence
always ( rise (stpm9kqW2H == 6) -> eventually [0:99] (rise (Gb == YU)) ),"Globally, if stpm9kqW2H gets changed to 6, then at a certain time instant within 99 time units, the event that the mode of signal Gb is changed to YU will get detected finally.",temporal_response
always ( fall (g__vvzaVh == 66) or DI >= 63.96 -> (YMxOTWw1 >= 91 and YMxOTWw1 <= 96) until [0:52] (hr3FkFKbc1 > 400 and hr3FkFKbc1 <= 2053) ),"It is always the case that whenever the transition action that the g__vvzaVh signal becomes not set to 66 gets detected, or the DI signal is at least 63.96 then the following condition is true: at a certain time point in the first 52 time units, the value of signal hr3FkFKbc1 will have to be above 400 and no larger than 2053 finally, till then the value of YMxOTWw1 needs to always remain at least 91 and less than or equal to 96.",temporal_response
always [0:1909] (bU__fvMl < 2426),The value of signal bU__fvMl will have to uninterruptedly stay less than 2426 for every time instant in the first 1909 time units.,invariance_reachability
always [2800:2935] (QPCxJs == 2 and KTjEKgoIF <= 0),"For each time instant within the first 2800 to 2935 time units the value of signal QPCxJs will equal to 2 without interruption, and the KTjEKgoIF signal will always keep less than or equal to 0.",invariance_reachability
eventually [0:4] (rise (uREBdD < 3) or Q0gXp0wb == 66.9),"At a time in less than 4 time units, finally the event that the uREBdD signal becomes lower than 3 should get observed, or the value of Q0gXp0wb ought to be 66.9.",invariance_reachability
always ( rise (M > 17.0 and M < 98.4) -> eventually [0:12] (always [0:2] (not (Qwjd9wTt >= 363 and Qwjd9wTt <= 844))) ),"It is always the case that everytime when the scenario that the M signal enters the region (17.0, 98.4) occurs then all of the following conditions hold: eventually after a certain time instant in the next 12 time units the value of Qwjd9wTt will not be greater than or equal to 363 and at most 844 then this condition keeps for each time point in the subsequent 2 time units.",stabilization_recurrence
always ( rise (jM10EZB4 > 2429 and jM10EZB4 < 2570) -> always [0:10.0] (yL > 5) ),"Globally, when the scenario that the value of signal jM10EZB4 enters the range (2429, 2570) is observed then all of the following conditions hold: for every moment within the next 10.0 time units yL needs to be larger than 5 consecutively.",temporal_response
always ( rise (btZX81 > 98) -> (Z71asbZR38 > 30.1) until [0:8] (rise (HJ1O > 79 and HJ1O < 84)) ),"It is always the case that everytime when the event that the value of btZX81 jumps to above 98 gets observed then all of the following conditions are true: the value of signal Z71asbZR38 will be bigger than 30.1 consecutively till the value of HJ1O settles inside the bound (79, 84), which ultimately takes place at a time in the following 8 time units.",temporal_response
always ( (bNM > 542 and bNM < 2528) and kseU == 99 -> always [0:77] (eventually [8:10] (rise (EWQcL_F >= 2840))) ),"In the case the value of bNM is higher than 542 and below 2528, and the value of signal kseU is equal to 99 then in response for every time instant in the next 77 time units at a certain moment during the coming 8 to 10 time units, the scenario that the value of EWQcL_F rises to greater than or equal to 2840 should get detected eventually.",stabilization_recurrence
always ( once [0:15] (Me7D >= 1341) -> eventually [0:5] (rise (sS7 > 54)) ),"When at a time before less than 15 time units, Me7D will once remain greater than or equal to 1341 then all of the following conditions are true: the transition action that the value of sS7 gets raised above 54 should occur finally at a certain time instant in less than 5 time units.",temporal_response
eventually ((FaIqk2i > 936 and FaIqk2i < 2276) or Eugu9xf <= 18),"At a certain time instant in the future before the execution ends, the value of signal FaIqk2i shall be more than 936 and less than 2276 eventually or ultimately the Eugu9xf signal ought to be at most 18.",invariance_reachability
eventually (fall (rc3jQO == 7)),"Finally at sometime in the future before the end of the execution, the transition action that the value of rc3jQO starts deviating from 7 ought to get detected.",invariance_reachability
eventually [5.0:7.25] (rHkF < 4 and YgvD == 52),"There must be a certain time point within the first 5.0 to 7.25 time units, at which eventually the value of signal rHkF will remain below 4, and the value of signal YgvD ought to be equal to 52 eventually.",invariance_reachability
always ( rise (faiBybY0mb >= 9.57) -> always [8:10] (eventually [0:22] (fall (hKPAxbV >= 5 and hKPAxbV <= 7))) ),"Globally, when the event that the value of signal faiBybY0mb jumps to no less than 9.57 gets observed then for each moment in the next 8 to 10 time units, there is finally a certain time instant within the subsequent 22 time units, at which the event that the value of signal hKPAxbV goes out of the bound [5, 7] ought to be detected.",stabilization_recurrence
always ( fall (cdRJ2szIZW == e1) -> always [8:9] (not rise (iR4HH9Vj7 == 42)) ),"Globally, whenever the state of cdRJ2szIZW begins deviating from e1 then the following condition holds: iR4HH9Vj7 shan't get set to 42 and then this condition should remain uninterruptedly for each moment during the next 8 to 9 time units.",temporal_response
always ( rise (ZRnfDRe > 7) or rise (Bdo >= 64.6) -> (RALRR >= 94 and RALRR <= 98) and (i >= 86 and i <= 92) ),"If the transition action that ZRnfDRe becomes greater than 7 is detected or the transition action that the value of Bdo goes to no less than 64.6 occurs then the following condition holds: the RALRR signal has to be greater than or equal to 94 and no more than 98 simultaneously, and at the same time the i signal should be in [86, 92].",immediate_response
always ( mPcE == cxo -> hAhdQ8 >= 60 and hAhdQ8 <= 100 ),"Globally, when the state of mPcE is cxo, then all of the following conditions are true: starting without any delay hAhdQ8 will keep between [60, 100].",immediate_response
always ( K_Jq6dy5dp >= 4 and K_Jq6dy5dp <= 8 -> eventually [0:957.31] (always [0:1266] (AJeamKy > 83.9 and AJeamKy < 92.0)) ),"Globally, everytime when the K_Jq6dy5dp signal is at least 4 and at most 8, then all of the following conditions are true: after a certain time point within the following 957.31 time units the AJeamKy signal will have to be above 83.9 and less than 92.0 and this scenario will always hold for every moment during the following 1266 time units.",stabilization_recurrence
always ( fall (kUINBAurp4 > 6 and kUINBAurp4 <= 8) and (oAYwQu > 2 and oAYwQu < 4) -> eventually [0:56] (always [23:27] (fFe > 6.2)) ),"Globally, if the transition action that the kUINBAurp4 signal goes out of the bound (6, 8] happens and oAYwQu is greater than 2 and less than 4, then there needs to be finally sometime in the next 56 time units, at which the value of fFe has to be higher than 6.2 and then this condition will be continuing for each moment within the following 23 to 27 time units.",stabilization_recurrence
always ( rise (Qv == 2324) -> Bfa1fd > 48 and Bfa1fd < 96 ),"If the event that the value of Qv gets set to 2324 takes place, then all of the following conditions are true: at once the value of Bfa1fd will stay greater than 48 and less than 96.",immediate_response
always ( rise (D < 13) -> eventually [6:8] (always (not (wLGdozBqf < 2))) ),"Globally, when the event that the D signal goes down to lower than 13 takes place, then there should be a certain time instant starting between 6 to 8 time units ultimately, after which the value of signal wLGdozBqf ought not to be less than 2 and this condition will continue uninterruptedly in the future until the simulation ends.",stabilization_recurrence
always ( rise (sig1 == 0) -> not (eventually [57:94] (not fall (C6 == u))) ),As soon as the event that the sig1 signal gets changed to 0 happens then in response the condition that ultimately the mode of C6 does not start deviating from u at a certain time point in the coming 57 to 94 time units oughtn't to be true.,temporal_response
eventually [1733:1778] (rise (jdL <= 1781)),"There needs to exist a time starting between 1733 to 1778 time units, at which ultimately the scenario that the value of jdL decreases to less than or equal to 1781 has to get observed.",invariance_reachability
always ( rise (_UD5KC > 8) -> eventually [0:10] (mTAKB == K) ),"In case that the event that _UD5KC goes above 8 gets observed then all of the following conditions are true: finally at a time in less than 10 time units, the mode of signal mTAKB must stay in K.",temporal_response
